ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
568,18,227026,570,0,4,0,21516,60,0,0,3,357,0.26717556075647,1,1,0.1172100437369657,1,1,0,20,27,1273,241,7370,17832,18918.83333333333,0.8605271988740972,2,5641,0.241516,0.2441451034405381,624.1590718702527,0.0518614998389745,48.0,1
569,35,73723,610,0,0,14,14338,60,1,2,3,433,0.4049394172144844,1,1,0.0880484796651467,0,1,0,11,12,3221,276,40141,29771,6143.583333333333,0.6963264048518818,9,10370,0.2143379999999999,0.2152283284822748,392.11986088118346,0.1343059605628393,48.0,0
570,40,28024,540,0,3,16,41317,24,1,1,0,175,0.5660369817648445,6,0,0.3664677782661655,0,3,0,20,25,5969,581,30443,14300,2335.333333333333,0.7032119226161027,3,16143,0.2463169999999999,0.2306876603674882,2165.318724275506,1.0021347663183726,57.0,0
571,60,178505,624,0,2,38,27743,12,2,3,0,1228,0.4503483274483373,1,2,0.1045776600073843,0,1,0,28,1,2681,2148,266242,31409,14875.416666666666,0.7442169949890062,6,234833,0.180743,0.1909913335528993,2558.012711532543,0.2545147336959218,36.8,1
572,43,58472,568,0,4,25,21879,96,2,1,0,404,0.1789553759991997,2,0,0.3773940915957958,0,1,0,29,6,9327,1481,102141,37940,4872.666666666667,0.8719938302215706,5,64201,0.272879,0.218335388644212,483.7585749187217,0.1821915258418501,42.400000000000006,1
573,37,61529,462,2,1,15,27348,12,2,2,3,176,0.2163561273848563,5,1,0.5166138109248515,0,3,0,20,5,3831,1456,50814,10871,5127.416666666667,0.6554457706131255,3,39943,0.261348,0.2792484757788482,2638.240341525605,0.5488612540152977,63.0,0
574,49,45667,586,0,3,29,15832,48,0,5,0,775,0.0676977023976371,2,0,0.2155294081185098,0,1,0,28,5,1052,3209,57755,19046,3805.5833333333335,0.943089513541497,6,38709,0.217832,0.2612919651324052,534.9638208816605,0.3442215571546176,54.0,0
575,18,29145,595,1,3,0,21836,72,1,0,0,344,0.3385080742590425,0,3,0.1659093783107005,0,2,0,27,5,2668,976,52769,35582,2428.75,0.9021689935026626,5,17187,0.239336,0.2528058104117606,591.9652951015441,0.3853691384875117,57.0,0
576,42,51631,522,0,0,16,21057,48,2,1,0,575,0.2380698796407195,4,0,0.2686200344261703,0,0,0,25,14,5681,550,97876,90417,4302.583333333333,0.6656535320067475,3,7459,0.255057,0.2400645138035618,686.5719541472,0.293212671646228,52.0,0
577,49,90478,609,0,1,25,16052,84,0,0,0,565,0.6474792902569393,1,1,0.4234908505152948,0,3,0,29,9,773,2302,42029,8566,7539.833333333333,0.917694984667697,7,33463,0.236552,0.1969807112278751,353.5414060961932,0.1218251605158637,44.0,1
578,22,68067,613,0,1,0,55965,96,1,4,1,810,0.3143521613719279,3,1,0.1430064477542005,0,3,0,29,11,4342,435,118465,3401,5672.25,0.9317510451986568,9,115064,0.284465,0.2886943755231773,1499.4273802277553,0.4071448508489145,43.0,0
579,53,82334,571,0,1,32,19842,36,2,1,2,689,0.4051250730694197,5,1,0.2996038640433753,0,1,1,26,8,6367,695,223816,18895,6861.166666666667,0.9162887989506848,6,204921,0.219342,0.198010282338355,735.3897509985309,0.2076016835327127,44.0,1
580,44,41288,596,0,1,22,26599,60,2,1,0,409,0.4719623768153713,1,0,0.1277853410451896,0,4,0,25,27,1772,954,128130,26848,3440.6666666666665,0.7712981134435871,4,101282,0.233599,0.2433091913834061,770.3167375180046,0.3427582069903133,48.0,0
581,35,18005,634,1,1,15,41900,12,2,4,0,432,0.1268247672847926,2,1,0.4547428531216774,1,1,0,26,14,1210,601,135532,19389,1500.4166666666667,0.7278416126177776,5,116143,0.1899,0.2000566602693721,3881.499420309767,2.874867705843777,65.0,0
582,47,50061,614,0,4,26,32043,48,1,1,0,460,0.1389196038046707,2,1,0.3015599603456134,0,3,0,24,28,5256,4552,98928,38903,4171.75,0.5891584862185665,2,60025,0.220043,0.2038393181369954,981.6467205917776,0.3455736131340031,48.0,0
583,67,87371,509,0,1,46,27722,72,0,0,3,907,0.1193500392668161,2,2,0.5564655762027361,0,2,0,20,25,1128,976,74454,7937,7280.916666666667,0.8026251865356446,4,66517,0.288222,0.3235913960792894,876.6029484595437,0.2449695594821453,54.0,0
584,42,18379,605,1,2,22,16635,36,0,2,3,556,0.2851410381982806,4,1,0.2945207166780187,0,3,0,30,16,11150,205,73600,13311,1531.5833333333333,0.852286585643786,2,60289,0.199135,0.1748717137544546,597.1242401622452,0.7528968323601363,52.0,0
585,42,51726,549,0,4,17,28018,60,1,0,0,346,0.2671594771127225,3,0,0.2129448722736192,1,1,0,23,12,632,214,58195,26878,4310.5,0.679992423931761,8,31317,0.2585179999999999,0.2397587954503396,805.6286500000635,0.26716822874378,64.0,0
586,34,47633,610,0,3,16,19856,24,1,5,3,425,0.1896189608819363,2,1,0.1250687553052243,0,2,0,28,4,1798,332,287756,9735,3969.4166666666665,0.8345170157507908,5,278021,0.189856,0.2020359391645558,1012.5630170885192,0.362159767494431,44.0,0
587,29,25959,596,0,4,4,24977,72,1,4,0,199,0.3944916435050647,2,1,0.295430839900126,0,4,0,22,9,4686,614,46919,11023,2163.25,0.9921601454622204,5,35896,0.241977,0.2055194512085644,606.2876266180648,0.3722582348864277,55.0,0
588,49,72613,618,0,3,24,17923,36,0,3,0,745,0.2920057678932796,3,2,0.3839134540107248,0,1,0,28,9,4716,159,37365,2067,6051.083333333333,0.8552925449650911,9,35298,0.193923,0.2170852150212777,681.7878284461349,0.2357904774813548,52.0,0
589,29,107380,600,0,2,6,15479,96,2,2,1,447,0.3939579557176418,1,1,0.1316403063561177,0,0,0,27,20,2593,6986,65458,9557,8948.333333333334,0.9458773915041369,9,55901,0.250479,0.2195080379364994,343.4108596893266,0.0883305114199284,35.2,1
590,40,170970,590,0,1,20,17011,120,1,0,1,948,0.2286742182597179,4,1,0.244675366504579,0,1,0,26,17,3617,839,152925,19627,14247.5,0.9813308233081536,5,133298,0.277011,0.3136619290836561,465.6984738405384,0.0992243182200764,36.8,1
591,34,62296,625,0,1,15,16758,12,1,0,1,267,0.4885142578555629,2,0,0.0508540253524337,0,4,0,26,9,14410,79,16424,51147,5191.333333333333,0.8308564306092702,5,8779,0.169258,0.1557031140148053,1517.0622759745838,0.343661668673671,39.2,1
592,45,110989,593,0,0,24,9547,48,2,1,3,428,0.1012077512740727,8,0,0.2087424094334549,0,0,1,21,24,4006,1488,47284,22265,9249.083333333334,0.7371729021391447,4,25019,0.208047,0.2094189238128274,295.3311892220371,0.0782057165184337,44.8,1
593,44,24270,584,0,3,20,34423,48,2,3,3,546,0.0638391614041865,1,1,0.247189844895842,1,0,0,20,15,771,8221,20338,20514,2022.5,0.6867985855485087,4,3256,0.237423,0.2541289001155281,1149.3092945097887,0.8382246202767806,65.0,0
594,52,37808,543,2,3,29,28006,36,0,0,3,575,0.0533244889487932,0,2,0.1453095126407995,0,1,0,23,14,2158,3951,8380,86710,3150.6666666666665,0.8655839457394071,10,9426,0.241506,0.2444533796073976,1105.3144964918542,0.5333203014680028,53.0,0
595,33,73477,576,1,4,13,35572,48,1,3,2,515,0.2366978261886664,2,1,0.4547259010910599,0,2,0,14,27,21314,3189,114417,9683,6123.083333333333,0.6701461577237015,4,104734,0.242572,0.2455390398502956,1170.6321236652177,0.2752913902851588,44.0,1
596,36,30273,604,0,0,11,15092,48,2,2,2,467,0.3058081892146224,5,2,0.4880964350292484,0,1,0,19,8,3454,3053,26231,27613,2522.75,0.733762610469344,9,9346,0.208092,0.2068426048723212,464.7750720218738,0.3693489533334154,55.0,0
597,28,45303,631,0,1,2,19237,48,1,1,2,439,0.2605543407827361,2,1,0.5916915759350061,0,3,0,24,9,7693,4406,161358,26047,3775.25,0.8243482874322305,6,135311,0.198737,0.2010684579289203,586.4845411510121,0.2716335451032414,53.0,0
598,34,93598,540,2,4,12,18760,36,0,4,3,378,0.5921888470527664,4,1,0.5619735426949789,0,0,0,29,26,4096,5664,9760,3845,7799.833333333333,0.6914855758938573,4,5915,0.23376,0.2537825947233625,749.6525228087578,0.1445739254439741,48.8,1
599,44,43325,572,0,3,21,30431,60,1,2,3,270,0.3535263798757677,1,0,0.681969817602472,0,0,0,20,25,817,466,14179,62030,3610.4166666666665,0.7802727394818766,6,7260,0.249431,0.2282863045831943,854.8706903093639,0.3115625685796276,59.0,0
600,49,30386,586,0,1,30,9985,96,2,0,3,1237,0.0192932095050366,4,0,0.4847931357059488,1,2,0,22,21,23633,840,146289,75041,2532.1666666666665,0.8528815114453525,5,71248,0.251985,0.2782220460010001,260.3398529688158,0.5913275270067068,66.0,0
601,28,30694,597,0,0,6,24056,36,2,1,0,258,0.3071680111750793,2,2,0.1644992176672876,0,3,0,25,16,866,735,118208,105749,2557.833333333333,0.813318566250441,3,12459,0.210556,0.209359923645618,905.5210367716882,0.4548853991418602,51.0,0
602,50,40892,589,0,3,26,33052,60,1,2,0,176,0.1380504405426576,1,0,0.248916805993515,0,4,0,22,10,2284,388,34531,510771,3407.6666666666665,0.791088344640015,7,6686,0.243552,0.2531596221719185,976.251942157511,0.3381351683921093,52.0,0
603,56,78126,604,0,4,33,36331,48,1,0,1,745,0.0363109042219356,1,1,0.2916958005752821,0,4,1,29,20,1282,193,174908,6430,6510.5,0.6596044329532433,9,168478,0.229331,0.229950182257032,1164.3628515129733,0.2932743800803277,50.0,0
604,44,39612,610,0,1,23,15354,48,2,0,3,962,0.3516856501058861,5,0,0.0583293529506132,0,2,0,25,5,13406,1221,58708,16967,3301.0,0.7908153638645649,3,41741,0.205354,0.2058924444683668,472.0616587042326,0.4344324927913459,50.0,0
605,62,15000,554,0,3,40,19053,72,1,4,3,813,0.318099550632525,2,1,0.0656269916272329,0,3,0,22,12,1995,6028,220369,37384,1250.0,0.7489191874411327,6,182985,0.257053,0.2544200253979159,518.4137072156295,1.0651309657725037,48.0,0
606,30,65391,551,0,1,8,20813,12,1,0,3,515,0.1100926989461888,5,1,0.1132588825922085,0,2,0,23,14,1799,1462,49546,32791,5449.25,0.8605663939102187,5,16755,0.210313,0.1761866178455931,1904.3605013677527,0.4439804562770569,49.0,0
607,25,58653,451,0,4,3,31899,24,0,1,3,527,0.1517858008843752,1,2,0.2227276494075803,0,1,0,18,6,810,1947,33095,10638,4887.75,0.7669356641331013,10,22457,0.281399,0.2890660515690096,1765.6588473973295,0.4690622162339174,53.0,0
608,18,17186,493,0,3,0,27782,108,0,0,1,664,0.4094859496333037,2,1,0.2908070344504991,0,1,0,24,6,1686,397,40729,38928,1432.1666666666667,0.8690791108847093,5,1801,0.3262819999999999,0.2992216139350292,744.8505821675121,0.983719712906444,57.0,0
609,57,28997,583,0,0,38,26559,36,1,0,3,192,0.3312892308242035,3,0,0.3135083527290281,0,0,0,19,4,7829,1360,79841,8246,2416.4166666666665,0.8334694701880482,4,71595,0.220059,0.1790726936100157,958.936446823536,0.4762988364962732,57.0,0
610,47,134094,648,0,4,25,28507,48,2,0,2,145,0.0240628363887863,3,2,0.3780816055443203,0,2,0,22,18,1324,431,138254,36531,11174.5,0.809446292721925,4,101723,0.199507,0.2222019933913877,901.5550944479932,0.0936556529999546,35.2,1
611,39,45293,634,0,4,16,22880,72,2,3,2,364,0.1599901152414478,3,1,0.2497548741368192,0,2,0,26,21,28744,195,167204,10505,3774.4166666666665,0.8449719722327569,2,156699,0.22088,0.2487635305614564,614.5877939735453,0.2592686182783773,45.0,0
612,43,75736,595,0,1,22,22222,12,0,2,3,339,0.3247931828965091,2,1,0.2073315003565395,0,4,0,31,26,4280,2587,15147,6905,6311.333333333333,0.7869308218228588,4,8242,0.189722,0.196695982693672,2055.011658811813,0.3793194769428246,52.0,0
613,26,46480,549,2,0,4,29007,48,3,1,2,280,0.1170177891333203,1,2,0.2444927272252134,1,1,0,19,18,21602,2067,39793,12666,2367.1666666666665,0.9339046654696525,9,27127,0.249507,0.2814668478599177,1013.392351968644,0.5463883765269213,67.0,0
614,69,97919,534,0,1,47,39904,24,1,0,2,505,0.3938597711137596,3,2,0.4026752039847006,1,1,0,29,17,2395,551,43433,25216,8159.916666666667,0.8472943930223802,4,18217,0.2479039999999999,0.2244071725696411,2078.8408014795336,0.3166503908103065,67.0,0
615,41,33513,575,0,1,19,29342,60,2,0,0,364,0.282977599360756,5,0,0.3425795719593797,0,0,0,22,27,2727,132,18096,7260,2792.75,0.8910212741115001,5,10836,0.246842,0.2526261440924124,865.749917266794,0.4403365561782451,55.0,0
616,41,41344,517,0,3,18,10944,36,0,2,0,155,0.4911750031018188,5,3,0.5120405428635957,0,4,0,20,28,2140,254,113568,18936,3445.333333333333,0.6995571106364488,6,94632,0.237444,0.2134964644704829,414.283232288844,0.1652331363067465,46.400000000000006,1
617,48,55698,465,0,1,25,10087,36,1,0,3,394,0.1479418889754852,6,3,0.0679767026846073,0,3,0,26,13,2990,3821,40536,9417,4641.5,0.6252118989637909,3,31119,0.262587,0.2635317812430392,408.311619913368,0.1728561068433411,49.0,0
618,45,17540,561,0,1,27,25819,60,2,0,0,243,0.211892799015372,3,1,0.3051240340530247,0,1,0,21,14,4332,329,76943,7278,1461.6666666666667,0.837737348731185,9,69665,0.250319,0.2166718365006445,708.2155996906257,0.650774640609322,54.0,0
619,42,62851,555,0,4,18,19399,48,1,3,2,148,0.1022078300585603,0,1,0.0958629893347131,0,3,0,27,14,1280,957,22910,60139,5237.583333333333,0.7709430851096833,6,9352,0.236899,0.2648630406294324,659.400658091648,0.1541551908020521,49.0,0
620,30,27864,499,0,3,8,37698,36,2,0,3,329,0.0963628338056298,4,1,0.1709768233719679,0,3,0,23,1,5024,4658,9712,24305,2322.0,0.8362230303321988,5,1940,0.273198,0.2886616678643341,1577.018331302274,0.8208519945315564,55.0,0
621,45,83417,569,2,0,19,30023,84,2,2,1,980,0.5361135866950312,3,0,0.1704502682977665,0,3,0,29,13,992,1237,154487,6388,6951.416666666667,0.6715505288555876,4,148099,0.270523,0.2715113521918926,801.7047576930029,0.256308151723462,49.0,0
622,62,68487,659,2,1,42,8489,60,1,0,1,347,0.3214500085764817,7,2,0.456933975099102,0,3,1,23,4,392,3451,9025,1191,5707.25,0.6228653336900666,5,7834,0.183989,0.1823771978095739,216.66409849395137,0.0987628189572826,62.0,0
623,56,44238,595,1,1,35,23345,72,1,2,0,433,0.1283242710546557,1,0,0.3869422943575306,0,1,0,25,5,324,2847,164007,200877,3686.5,0.8465675694574473,3,9443,0.240845,0.289014,685.8648942799587,0.3035032942574145,59.0,0
624,59,113834,566,0,1,37,17034,108,2,0,2,303,0.2512148816176893,2,1,0.6279116156768897,0,3,0,26,1,2666,10468,84243,12836,9486.166666666666,0.5668386309883969,1,71407,0.279034,0.2316067998904324,376.536659108202,0.0716344845063726,47.2,1
625,33,15000,580,0,3,10,26269,48,2,1,2,974,0.773982535989138,5,3,0.1173851120584007,0,4,0,20,11,4295,855,133322,3845,1250.0,0.8114570463692363,7,129477,0.231269,0.1859953483357467,779.9058356841546,1.4031246685473238,50.0,0
626,28,143624,578,0,3,9,20862,72,1,1,2,414,0.1574400497168634,6,1,0.3461425823986446,0,1,0,27,24,6039,718,168227,15860,11968.666666666666,0.839308625080286,3,152367,0.246862,0.2590024362735909,573.5424515966491,0.082510648771513,37.6,1
627,38,154460,632,0,1,17,35260,60,0,1,3,314,0.2988980816008051,5,0,0.1194820881751139,0,0,0,23,1,1181,1320,38769,51126,12871.666666666666,0.7361648774093141,6,2983,0.22426,0.2353096169441487,1004.781799917001,0.1024561802343908,39.2,1
628,40,40241,586,0,4,16,28322,48,1,0,0,456,0.1391195391849522,2,1,0.3402987717096951,0,1,0,26,21,1863,4830,25822,17080,3353.4166666666665,0.7287078497167536,5,8742,0.230322,0.2360696252921825,917.2060342778224,0.4094946052864955,54.0,0
629,53,87051,563,0,1,32,38590,72,2,0,1,519,0.3296560554663879,1,2,0.4125577176924094,0,3,0,19,22,1276,2086,14131,31049,7254.25,0.9222044392771306,5,10697,0.27209,0.3053576256302894,1174.309168842895,0.2334230511552393,55.0,0
630,19,64805,531,0,1,0,40080,96,3,3,3,103,0.3907391477476469,1,1,0.1884651069265553,0,3,0,18,12,411,3423,58371,4817,5400.416666666667,0.8958591080600491,3,53554,0.30958,0.2985921687954901,1101.338219696868,0.2230083888027531,48.0,0
631,58,15692,683,0,2,36,13545,48,0,0,2,443,0.4307928575916164,2,1,0.3375396041084066,0,3,0,24,12,8262,632,55631,10297,1307.6666666666667,0.7213588019482661,5,45334,0.167045,0.151430130239023,377.9501497718575,0.6277977184082519,51.0,0
632,38,44243,485,0,0,17,53994,24,2,1,0,308,0.5096067131192672,0,2,0.3489975340743908,0,1,0,30,25,1052,5710,26611,20989,3686.9166666666665,0.7007821289598666,5,5622,0.286494,0.2657160885737933,2924.4925802984285,0.8767468517862971,56.0,0
633,34,19199,604,1,1,10,22750,48,1,0,0,340,0.2149206968804788,2,1,0.4039800135031148,0,0,0,21,21,2881,2741,75498,48696,1599.9166666666667,0.7702133991107089,5,26802,0.21575,0.2061031227281085,699.7099137737805,0.6498525425952063,58.0,0
634,27,15000,579,0,3,1,29452,48,1,0,0,827,0.2865515686012157,3,0,0.1788001111360192,0,3,1,23,1,1114,269,130431,6568,1250.0,0.8343325284208382,2,123863,0.234952,0.2309483181474965,945.5108354135464,1.418008668330837,58.0,0
635,20,42675,612,0,4,0,12555,96,1,0,0,647,0.3698873667234685,3,2,0.2751181507024675,0,1,0,32,16,1746,204,84874,26683,3556.25,0.9146579106339208,3,58191,0.241555,0.2066994364770737,268.336427714378,0.2573880991815474,48.0,0
636,49,44015,640,0,1,24,41211,48,1,2,1,382,0.0383104546430718,2,1,0.0783783718807335,0,1,0,31,20,3810,780,38226,22710,3667.9166666666665,0.6811401667421174,6,15516,0.216211,0.2450597309777581,1355.1077407723346,0.4735952036639331,47.0,0
637,40,88296,512,1,0,14,21632,24,2,3,2,225,0.2758736990483378,3,0,0.201600201059871,0,3,0,27,14,1746,2808,45215,221282,7358.0,0.8195619694461509,3,3845,0.2406319999999999,0.2369048741455505,1140.3685845368022,0.1855624605241644,43.2,1
638,24,29791,549,0,3,3,32626,96,1,3,0,431,0.1013844078970024,8,0,0.4441914688952718,0,3,0,21,17,2964,2121,132410,39855,2482.583333333333,0.9154574113166564,8,92555,0.293126,0.2880340317115309,872.6369881725916,0.5251130830811688,55.0,0
639,24,31740,471,0,0,0,47075,36,3,0,0,484,0.2177326963868752,5,3,0.4759817766334124,0,3,1,25,15,9582,617,41697,29286,2645.0,0.8339177259321275,6,12411,0.296575,0.2898135446954456,1972.2341152773008,0.9286329358326278,63.0,0
640,35,94036,616,0,3,16,49258,24,1,3,2,526,0.4747148187841213,1,0,0.7477666683265664,0,2,0,23,15,10086,820,21733,39070,7836.333333333333,0.7373180755371213,3,5697,0.216258,0.2048244158829738,2518.649901582932,0.3885299121506145,55.0,0
641,60,48350,641,0,0,37,13081,60,1,1,3,157,0.2479177815283629,0,2,0.2857884386801607,0,3,0,17,24,12105,885,19183,12869,4029.1666666666665,0.7059413139613547,9,6314,0.197581,0.2269492026718814,366.47033024453793,0.1299202474236702,50.0,0
642,36,39711,626,1,2,14,22891,48,1,4,0,786,0.0324303664138803,1,1,0.2586171075423545,0,4,0,28,13,1185,1910,156006,27947,3309.25,0.7310698729285237,4,128059,0.204891,0.225185056072828,727.6647064707116,0.4574041569753605,48.0,0
643,21,60284,497,0,3,0,21401,24,2,1,0,324,0.1450943486839533,4,1,0.0865020686875825,0,4,0,33,16,1513,399,68851,12930,5023.666666666667,0.8772863534998117,4,55921,0.2479009999999999,0.2785158180509332,1173.050806130626,0.2979996296458017,47.0,0
644,37,80125,642,2,1,12,9578,120,1,0,2,207,0.1780545143652921,8,1,0.1754367358372006,0,4,0,30,6,6925,1049,119544,11297,6677.083333333333,0.8145049972008538,6,108247,0.243578,0.2330475801394434,206.5516609934612,0.0619359741893483,36.8,1
645,36,44970,587,0,3,12,40175,84,1,1,2,368,0.1907345258904999,4,0,0.3854676356947201,0,3,0,31,17,7059,1482,26183,13320,3747.5,0.6754129617846301,6,12863,0.271675,0.29050044543698,1123.1721116275114,0.3979111705477015,54.0,0
646,18,63764,565,0,1,0,23507,24,2,2,1,359,0.1627276910927606,2,0,0.4523555064920506,0,4,0,26,28,2150,3072,20660,20805,5313.666666666667,0.7918391879217658,6,4310,0.2160069999999999,0.227672531062588,1228.4246943203473,0.2987437477549113,55.0,0
647,39,22669,604,0,1,15,14958,36,1,2,0,426,0.3891629388997112,3,1,0.1088099347011258,0,2,0,19,14,6549,1888,19757,41408,1889.0833333333333,0.6873670066523895,6,9878,0.197958,0.2099637008413175,563.5157798204536,0.5238073738517555,49.0,0
648,37,29503,576,0,3,14,18886,60,1,4,0,527,0.8533589544452111,4,1,0.2515716286285745,0,1,0,27,27,16163,1695,291811,9046,2458.583333333333,0.8251823539852967,5,282765,0.2358859999999999,0.2360254150971837,538.9635595160019,0.433568203714606,51.0,0
649,48,167579,623,0,4,26,12674,60,1,1,0,1230,0.2786421530488183,1,0,0.2320998344172937,0,3,0,24,27,7317,678,43377,171991,13964.916666666666,0.8468458224461148,5,8655,0.206174,0.2474088,370.07579538161406,0.1145782558947085,37.6,1
650,62,15000,577,0,1,37,27612,24,2,1,3,310,0.2919804167859226,2,0,0.2753176834852963,0,0,0,24,4,948,399,64227,3026,1250.0,0.9588479425800496,7,61201,0.214112,0.2020381706227753,1408.0857101563054,1.3744685681250444,55.0,0
651,53,38978,624,0,2,27,16179,60,1,5,3,437,0.4603263410932302,4,1,0.1764911546209985,0,2,0,26,5,1062,1782,39861,73163,3248.1666666666665,0.6791853210003894,9,4136,0.209179,0.2081023228621521,435.9709845661308,0.2687580639025493,51.0,0
652,36,19546,501,0,3,14,19910,120,2,0,0,136,0.0440740090150124,4,0,0.1617694776966406,0,3,0,22,18,5440,739,24278,83305,1628.8333333333333,0.7905923631053984,5,3378,0.32441,0.3239594946643777,560.4238533224204,0.4275599222280285,51.0,0
653,26,43237,548,0,0,3,18672,48,0,2,2,370,0.0225340583793989,5,0,0.0942549691973984,1,0,1,18,24,16493,692,17185,42372,3603.0833333333335,0.9328637232944904,10,4746,0.239672,0.2077832220499574,575.967464459317,0.2625438761595809,68.0,0
654,70,114947,661,0,2,47,46798,36,2,2,0,493,0.2176930902554863,2,0,0.0117395556330314,0,1,1,22,19,4653,534,5187,15398,9578.916666666666,0.9187342576358984,3,10808,0.201298,0.2041963525800046,1749.2036506055877,0.2340769555296532,49.0,0
655,40,98180,564,0,4,21,14484,60,2,2,0,604,0.2200265234338553,7,1,0.2362016441965899,0,1,0,34,29,1199,2162,258872,30865,8181.666666666667,0.8699368529201745,3,228007,0.2374839999999999,0.2280095504685561,406.6561109966339,0.1235269233240946,37.6,1
656,40,43176,643,1,4,18,18143,24,1,1,0,185,0.1481161044786907,3,1,0.3940728285944666,0,1,0,23,18,6246,1841,105567,33647,3598.0,0.8586661545136629,7,71920,0.171643,0.1827482598926318,908.1840213509978,0.3038310231659248,52.0,0
